bundle_measure_abr,bundle_abr,measure_abr,bundle_measure,measure,bundle,model,importance
b26_V18,b26,V18,Middle_Longitudinal_Fasciculus_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Middle_Longitudinal_Fasciculus_L,rfc,0.001667708
b26_V19,b26,V19,Middle_Longitudinal_Fasciculus_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Middle_Longitudinal_Fasciculus_L,rfc,0.001010508
b26_V20,b26,V20,Middle_Longitudinal_Fasciculus_L : qa,qa,Middle_Longitudinal_Fasciculus_L,rfc,0.000177916
b26_V21,b26,V21,Middle_Longitudinal_Fasciculus_L : nqa,nqa,Middle_Longitudinal_Fasciculus_L,rfc,0.001055854
b26_V22,b26,V22,Middle_Longitudinal_Fasciculus_L : dti_fa,dti_fa,Middle_Longitudinal_Fasciculus_L,rfc,0.001594271
b26_V23,b26,V23,Middle_Longitudinal_Fasciculus_L : md,md,Middle_Longitudinal_Fasciculus_L,rfc,0.001216138
b26_V24,b26,V24,Middle_Longitudinal_Fasciculus_L : ad,ad,Middle_Longitudinal_Fasciculus_L,rfc,0.000692537
b26_V25,b26,V25,Middle_Longitudinal_Fasciculus_L : rd,rd,Middle_Longitudinal_Fasciculus_L,rfc,0.001556877
b26_V26,b26,V26,Middle_Longitudinal_Fasciculus_L : gfa,gfa,Middle_Longitudinal_Fasciculus_L,rfc,0.003659375
b26_V27,b26,V27,Middle_Longitudinal_Fasciculus_L : iso,iso,Middle_Longitudinal_Fasciculus_L,rfc,4.79E-05
b26_V28,b26,V28,Middle_Longitudinal_Fasciculus_L : rdi,rdi,Middle_Longitudinal_Fasciculus_L,rfc,0.000236495
b26_V29,b26,V29,Middle_Longitudinal_Fasciculus_L : nrdi02L,nrdi02L,Middle_Longitudinal_Fasciculus_L,rfc,0
b26_V30,b26,V30,Middle_Longitudinal_Fasciculus_L : nrdi04L,nrdi04L,Middle_Longitudinal_Fasciculus_L,rfc,7.66E-05
b26_V31,b26,V31,Middle_Longitudinal_Fasciculus_L : nrdi06L,nrdi06L,Middle_Longitudinal_Fasciculus_L,rfc,0.00010753
b27_V1,b27,V1,Middle_Longitudinal_Fasciculus_R : NumberOfTracts,NumberOfTracts,Middle_Longitudinal_Fasciculus_R,rfc,0.00100406
b27_V2,b27,V2,Middle_Longitudinal_Fasciculus_R : MeanLength,MeanLength,Middle_Longitudinal_Fasciculus_R,rfc,0.000697054
b27_V3,b27,V3,Middle_Longitudinal_Fasciculus_R : Span,Span,Middle_Longitudinal_Fasciculus_R,rfc,0.00087751
b27_V4,b27,V4,Middle_Longitudinal_Fasciculus_R : Curl,Curl,Middle_Longitudinal_Fasciculus_R,rfc,0.010924578
b27_V5,b27,V5,Middle_Longitudinal_Fasciculus_R : Elongation,Elongation,Middle_Longitudinal_Fasciculus_R,rfc,0.00415916
b27_V6,b27,V6,Middle_Longitudinal_Fasciculus_R : Diameter,Diameter,Middle_Longitudinal_Fasciculus_R,rfc,0.00704064
b27_V7,b27,V7,Middle_Longitudinal_Fasciculus_R : Volume,Volume,Middle_Longitudinal_Fasciculus_R,rfc,0.001111678
b27_V8,b27,V8,Middle_Longitudinal_Fasciculus_R : TrunkVolume,TrunkVolume,Middle_Longitudinal_Fasciculus_R,rfc,0.001851866
b27_V9,b27,V9,Middle_Longitudinal_Fasciculus_R : BranchVolume,BranchVolume,Middle_Longitudinal_Fasciculus_R,rfc,0.000219431
b27_V10,b27,V10,Middle_Longitudinal_Fasciculus_R : TotalSurfaceArea,TotalSurfaceArea,Middle_Longitudinal_Fasciculus_R,rfc,0.001411795
b27_V11,b27,V11,Middle_Longitudinal_Fasciculus_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Middle_Longitudinal_Fasciculus_R,rfc,0.000774953
b27_V12,b27,V12,Middle_Longitudinal_Fasciculus_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Middle_Longitudinal_Fasciculus_R,rfc,0.006792256
b27_V13,b27,V13,Middle_Longitudinal_Fasciculus_R : Irregularity,Irregularity,Middle_Longitudinal_Fasciculus_R,rfc,0.000955214
b27_V14,b27,V14,Middle_Longitudinal_Fasciculus_R : AreaOfEndRegion1,AreaOfEndRegion1,Middle_Longitudinal_Fasciculus_R,rfc,0.000620846
b27_V15,b27,V15,Middle_Longitudinal_Fasciculus_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Middle_Longitudinal_Fasciculus_R,rfc,0.000665399
b27_V16,b27,V16,Middle_Longitudinal_Fasciculus_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Middle_Longitudinal_Fasciculus_R,rfc,0.007004185
b27_V17,b27,V17,Middle_Longitudinal_Fasciculus_R : AreaOfEndRegion2,AreaOfEndRegion2,Middle_Longitudinal_Fasciculus_R,rfc,0.000687888
b27_V18,b27,V18,Middle_Longitudinal_Fasciculus_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Middle_Longitudinal_Fasciculus_R,rfc,0.001567437
b27_V19,b27,V19,Middle_Longitudinal_Fasciculus_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Middle_Longitudinal_Fasciculus_R,rfc,0.00459522
b27_V20,b27,V20,Middle_Longitudinal_Fasciculus_R : qa,qa,Middle_Longitudinal_Fasciculus_R,rfc,0.000576197
b27_V21,b27,V21,Middle_Longitudinal_Fasciculus_R : nqa,nqa,Middle_Longitudinal_Fasciculus_R,rfc,0
b27_V22,b27,V22,Middle_Longitudinal_Fasciculus_R : dti_fa,dti_fa,Middle_Longitudinal_Fasciculus_R,rfc,0.00199448
b27_V23,b27,V23,Middle_Longitudinal_Fasciculus_R : md,md,Middle_Longitudinal_Fasciculus_R,rfc,9.19E-05
b27_V24,b27,V24,Middle_Longitudinal_Fasciculus_R : ad,ad,Middle_Longitudinal_Fasciculus_R,rfc,0.000995763
b27_V25,b27,V25,Middle_Longitudinal_Fasciculus_R : rd,rd,Middle_Longitudinal_Fasciculus_R,rfc,0.00228362
b27_V26,b27,V26,Middle_Longitudinal_Fasciculus_R : gfa,gfa,Middle_Longitudinal_Fasciculus_R,rfc,0.000316736
b27_V27,b27,V27,Middle_Longitudinal_Fasciculus_R : iso,iso,Middle_Longitudinal_Fasciculus_R,rfc,0.000197722
b27_V28,b27,V28,Middle_Longitudinal_Fasciculus_R : rdi,rdi,Middle_Longitudinal_Fasciculus_R,rfc,0.000944348
b27_V29,b27,V29,Middle_Longitudinal_Fasciculus_R : nrdi02L,nrdi02L,Middle_Longitudinal_Fasciculus_R,rfc,0.000468382
b27_V30,b27,V30,Middle_Longitudinal_Fasciculus_R : nrdi04L,nrdi04L,Middle_Longitudinal_Fasciculus_R,rfc,0.001033163
b27_V31,b27,V31,Middle_Longitudinal_Fasciculus_R : nrdi06L,nrdi06L,Middle_Longitudinal_Fasciculus_R,rfc,0
b28_V1,b28,V1,Optic_Radiation_L : NumberOfTracts,NumberOfTracts,Optic_Radiation_L,rfc,5.73E-05
b28_V2,b28,V2,Optic_Radiation_L : MeanLength,MeanLength,Optic_Radiation_L,rfc,0.004868487
b28_V3,b28,V3,Optic_Radiation_L : Span,Span,Optic_Radiation_L,rfc,0.001031027
b28_V4,b28,V4,Optic_Radiation_L : Curl,Curl,Optic_Radiation_L,rfc,0.003506195
b28_V5,b28,V5,Optic_Radiation_L : Elongation,Elongation,Optic_Radiation_L,rfc,0.000949959
b28_V6,b28,V6,Optic_Radiation_L : Diameter,Diameter,Optic_Radiation_L,rfc,0.000897946
b28_V7,b28,V7,Optic_Radiation_L : Volume,Volume,Optic_Radiation_L,rfc,0.000627608
b28_V8,b28,V8,Optic_Radiation_L : TrunkVolume,TrunkVolume,Optic_Radiation_L,rfc,0.003428982
b28_V9,b28,V9,Optic_Radiation_L : BranchVolume,BranchVolume,Optic_Radiation_L,rfc,0.002933438
b28_V10,b28,V10,Optic_Radiation_L : TotalSurfaceArea,TotalSurfaceArea,Optic_Radiation_L,rfc,0.000273846
b28_V11,b28,V11,Optic_Radiation_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Optic_Radiation_L,rfc,0.001307594
b28_V12,b28,V12,Optic_Radiation_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Optic_Radiation_L,rfc,2.87E-05
b28_V13,b28,V13,Optic_Radiation_L : Irregularity,Irregularity,Optic_Radiation_L,rfc,0.000498397
b28_V14,b28,V14,Optic_Radiation_L : AreaOfEndRegion1,AreaOfEndRegion1,Optic_Radiation_L,rfc,0.000408126
b28_V15,b28,V15,Optic_Radiation_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Optic_Radiation_L,rfc,0.000200987
b28_V16,b28,V16,Optic_Radiation_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Optic_Radiation_L,rfc,0.000641914
b28_V17,b28,V17,Optic_Radiation_L : AreaOfEndRegion2,AreaOfEndRegion2,Optic_Radiation_L,rfc,0.001321965
b28_V18,b28,V18,Optic_Radiation_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Optic_Radiation_L,rfc,0.000781872
b28_V19,b28,V19,Optic_Radiation_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Optic_Radiation_L,rfc,0.000984955
b28_V20,b28,V20,Optic_Radiation_L : qa,qa,Optic_Radiation_L,rfc,0.00211001
b28_V21,b28,V21,Optic_Radiation_L : nqa,nqa,Optic_Radiation_L,rfc,0.001115667
b28_V22,b28,V22,Optic_Radiation_L : dti_fa,dti_fa,Optic_Radiation_L,rfc,0.007015968
b28_V23,b28,V23,Optic_Radiation_L : md,md,Optic_Radiation_L,rfc,0.010645929
b28_V24,b28,V24,Optic_Radiation_L : ad,ad,Optic_Radiation_L,rfc,0.005512082
b28_V25,b28,V25,Optic_Radiation_L : rd,rd,Optic_Radiation_L,rfc,0.004925578
b28_V26,b28,V26,Optic_Radiation_L : gfa,gfa,Optic_Radiation_L,rfc,0.001080062
b28_V27,b28,V27,Optic_Radiation_L : iso,iso,Optic_Radiation_L,rfc,5.72E-05
b28_V28,b28,V28,Optic_Radiation_L : rdi,rdi,Optic_Radiation_L,rfc,2.87E-05
b28_V29,b28,V29,Optic_Radiation_L : nrdi02L,nrdi02L,Optic_Radiation_L,rfc,4.92E-05
b28_V30,b28,V30,Optic_Radiation_L : nrdi04L,nrdi04L,Optic_Radiation_L,rfc,0.000588763
b28_V31,b28,V31,Optic_Radiation_L : nrdi06L,nrdi06L,Optic_Radiation_L,rfc,5.45E-05
b29_V1,b29,V1,Optic_Radiation_R : NumberOfTracts,NumberOfTracts,Optic_Radiation_R,rfc,0.00091577
b29_V2,b29,V2,Optic_Radiation_R : MeanLength,MeanLength,Optic_Radiation_R,rfc,0.002147973
b29_V3,b29,V3,Optic_Radiation_R : Span,Span,Optic_Radiation_R,rfc,0.003022005
b29_V4,b29,V4,Optic_Radiation_R : Curl,Curl,Optic_Radiation_R,rfc,0.000578897
b29_V5,b29,V5,Optic_Radiation_R : Elongation,Elongation,Optic_Radiation_R,rfc,0.000384523
b29_V6,b29,V6,Optic_Radiation_R : Diameter,Diameter,Optic_Radiation_R,rfc,0.001023292
b29_V7,b29,V7,Optic_Radiation_R : Volume,Volume,Optic_Radiation_R,rfc,0
b29_V8,b29,V8,Optic_Radiation_R : TrunkVolume,TrunkVolume,Optic_Radiation_R,rfc,0.002008231
b29_V9,b29,V9,Optic_Radiation_R : BranchVolume,BranchVolume,Optic_Radiation_R,rfc,0.001152402
b29_V10,b29,V10,Optic_Radiation_R : TotalSurfaceArea,TotalSurfaceArea,Optic_Radiation_R,rfc,0
b29_V11,b29,V11,Optic_Radiation_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Optic_Radiation_R,rfc,0.000549354
b29_V12,b29,V12,Optic_Radiation_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Optic_Radiation_R,rfc,0.002343297
b29_V13,b29,V13,Optic_Radiation_R : Irregularity,Irregularity,Optic_Radiation_R,rfc,0.000265635
b29_V14,b29,V14,Optic_Radiation_R : AreaOfEndRegion1,AreaOfEndRegion1,Optic_Radiation_R,rfc,0.000267583
b29_V15,b29,V15,Optic_Radiation_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Optic_Radiation_R,rfc,0.001411079
b29_V16,b29,V16,Optic_Radiation_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Optic_Radiation_R,rfc,0.028967166
b29_V17,b29,V17,Optic_Radiation_R : AreaOfEndRegion2,AreaOfEndRegion2,Optic_Radiation_R,rfc,0.001773265
b29_V18,b29,V18,Optic_Radiation_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Optic_Radiation_R,rfc,0.000531392
b29_V19,b29,V19,Optic_Radiation_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Optic_Radiation_R,rfc,0.000606317
b29_V20,b29,V20,Optic_Radiation_R : qa,qa,Optic_Radiation_R,rfc,0.001764139
b29_V21,b29,V21,Optic_Radiation_R : nqa,nqa,Optic_Radiation_R,rfc,0.001175275
b29_V22,b29,V22,Optic_Radiation_R : dti_fa,dti_fa,Optic_Radiation_R,rfc,0.001479472
b29_V23,b29,V23,Optic_Radiation_R : md,md,Optic_Radiation_R,rfc,0
b29_V24,b29,V24,Optic_Radiation_R : ad,ad,Optic_Radiation_R,rfc,4.31E-05
b29_V25,b29,V25,Optic_Radiation_R : rd,rd,Optic_Radiation_R,rfc,0.000273789
b29_V26,b29,V26,Optic_Radiation_R : gfa,gfa,Optic_Radiation_R,rfc,0.00260312
b29_V27,b29,V27,Optic_Radiation_R : iso,iso,Optic_Radiation_R,rfc,0
b29_V28,b29,V28,Optic_Radiation_R : rdi,rdi,Optic_Radiation_R,rfc,0
b29_V29,b29,V29,Optic_Radiation_R : nrdi02L,nrdi02L,Optic_Radiation_R,rfc,5.68E-05
b29_V30,b29,V30,Optic_Radiation_R : nrdi04L,nrdi04L,Optic_Radiation_R,rfc,5.51E-05
b29_V31,b29,V31,Optic_Radiation_R : nrdi06L,nrdi06L,Optic_Radiation_R,rfc,0.000251019
b30_V1,b30,V1,Parietal_Aslant_Tract_L : NumberOfTracts,NumberOfTracts,Parietal_Aslant_Tract_L,rfc,0.001576408
b30_V2,b30,V2,Parietal_Aslant_Tract_L : MeanLength,MeanLength,Parietal_Aslant_Tract_L,rfc,0.000879343
b30_V3,b30,V3,Parietal_Aslant_Tract_L : Span,Span,Parietal_Aslant_Tract_L,rfc,0.002679869
b30_V4,b30,V4,Parietal_Aslant_Tract_L : Curl,Curl,Parietal_Aslant_Tract_L,rfc,0.003153787
b30_V5,b30,V5,Parietal_Aslant_Tract_L : Elongation,Elongation,Parietal_Aslant_Tract_L,rfc,0.002094844
b30_V6,b30,V6,Parietal_Aslant_Tract_L : Diameter,Diameter,Parietal_Aslant_Tract_L,rfc,0.000940595
b30_V7,b30,V7,Parietal_Aslant_Tract_L : Volume,Volume,Parietal_Aslant_Tract_L,rfc,0.001148816
b30_V8,b30,V8,Parietal_Aslant_Tract_L : TrunkVolume,TrunkVolume,Parietal_Aslant_Tract_L,rfc,0.002844288
b30_V9,b30,V9,Parietal_Aslant_Tract_L : BranchVolume,BranchVolume,Parietal_Aslant_Tract_L,rfc,0.000149561
b30_V10,b30,V10,Parietal_Aslant_Tract_L : TotalSurfaceArea,TotalSurfaceArea,Parietal_Aslant_Tract_L,rfc,0.001183293
b30_V11,b30,V11,Parietal_Aslant_Tract_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Parietal_Aslant_Tract_L,rfc,0.001056634
b30_V12,b30,V12,Parietal_Aslant_Tract_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Parietal_Aslant_Tract_L,rfc,0.000239057
b30_V13,b30,V13,Parietal_Aslant_Tract_L : Irregularity,Irregularity,Parietal_Aslant_Tract_L,rfc,0.000923538
b30_V14,b30,V14,Parietal_Aslant_Tract_L : AreaOfEndRegion1,AreaOfEndRegion1,Parietal_Aslant_Tract_L,rfc,0.000963216
b30_V15,b30,V15,Parietal_Aslant_Tract_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Parietal_Aslant_Tract_L,rfc,0.000322986
b30_V16,b30,V16,Parietal_Aslant_Tract_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Parietal_Aslant_Tract_L,rfc,0.00076876
b30_V17,b30,V17,Parietal_Aslant_Tract_L : AreaOfEndRegion2,AreaOfEndRegion2,Parietal_Aslant_Tract_L,rfc,0.002106303
b30_V18,b30,V18,Parietal_Aslant_Tract_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Parietal_Aslant_Tract_L,rfc,0.000792528
b30_V19,b30,V19,Parietal_Aslant_Tract_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Parietal_Aslant_Tract_L,rfc,0.000878464
b30_V20,b30,V20,Parietal_Aslant_Tract_L : qa,qa,Parietal_Aslant_Tract_L,rfc,0.003956776
b30_V21,b30,V21,Parietal_Aslant_Tract_L : nqa,nqa,Parietal_Aslant_Tract_L,rfc,0.000411288
b30_V22,b30,V22,Parietal_Aslant_Tract_L : dti_fa,dti_fa,Parietal_Aslant_Tract_L,rfc,0.000803168
b30_V23,b30,V23,Parietal_Aslant_Tract_L : md,md,Parietal_Aslant_Tract_L,rfc,0.0351513
b30_V24,b30,V24,Parietal_Aslant_Tract_L : ad,ad,Parietal_Aslant_Tract_L,rfc,0.005305334
b30_V25,b30,V25,Parietal_Aslant_Tract_L : rd,rd,Parietal_Aslant_Tract_L,rfc,0.025928874
b30_V26,b30,V26,Parietal_Aslant_Tract_L : gfa,gfa,Parietal_Aslant_Tract_L,rfc,0.000120778
b30_V27,b30,V27,Parietal_Aslant_Tract_L : iso,iso,Parietal_Aslant_Tract_L,rfc,0.001093456
b30_V28,b30,V28,Parietal_Aslant_Tract_L : rdi,rdi,Parietal_Aslant_Tract_L,rfc,0.000936134
b30_V29,b30,V29,Parietal_Aslant_Tract_L : nrdi02L,nrdi02L,Parietal_Aslant_Tract_L,rfc,0.000526307
b30_V30,b30,V30,Parietal_Aslant_Tract_L : nrdi04L,nrdi04L,Parietal_Aslant_Tract_L,rfc,0.000396177
b30_V31,b30,V31,Parietal_Aslant_Tract_L : nrdi06L,nrdi06L,Parietal_Aslant_Tract_L,rfc,0.000736048
b31_V1,b31,V1,Parietal_Aslant_Tract_R : NumberOfTracts,NumberOfTracts,Parietal_Aslant_Tract_R,rfc,0.001349589
b31_V2,b31,V2,Parietal_Aslant_Tract_R : MeanLength,MeanLength,Parietal_Aslant_Tract_R,rfc,0.002825425
b31_V3,b31,V3,Parietal_Aslant_Tract_R : Span,Span,Parietal_Aslant_Tract_R,rfc,0.001887229
b31_V4,b31,V4,Parietal_Aslant_Tract_R : Curl,Curl,Parietal_Aslant_Tract_R,rfc,0.0047977
b31_V5,b31,V5,Parietal_Aslant_Tract_R : Elongation,Elongation,Parietal_Aslant_Tract_R,rfc,0.00889284
b31_V6,b31,V6,Parietal_Aslant_Tract_R : Diameter,Diameter,Parietal_Aslant_Tract_R,rfc,0.003353502
b31_V7,b31,V7,Parietal_Aslant_Tract_R : Volume,Volume,Parietal_Aslant_Tract_R,rfc,0.00238245
b31_V8,b31,V8,Parietal_Aslant_Tract_R : TrunkVolume,TrunkVolume,Parietal_Aslant_Tract_R,rfc,0.001375494
b31_V9,b31,V9,Parietal_Aslant_Tract_R : BranchVolume,BranchVolume,Parietal_Aslant_Tract_R,rfc,0.002542632
b31_V10,b31,V10,Parietal_Aslant_Tract_R : TotalSurfaceArea,TotalSurfaceArea,Parietal_Aslant_Tract_R,rfc,0.000337027
b31_V11,b31,V11,Parietal_Aslant_Tract_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Parietal_Aslant_Tract_R,rfc,0.000811911
b31_V12,b31,V12,Parietal_Aslant_Tract_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Parietal_Aslant_Tract_R,rfc,0.000800361
b31_V13,b31,V13,Parietal_Aslant_Tract_R : Irregularity,Irregularity,Parietal_Aslant_Tract_R,rfc,0.001565401
b31_V14,b31,V14,Parietal_Aslant_Tract_R : AreaOfEndRegion1,AreaOfEndRegion1,Parietal_Aslant_Tract_R,rfc,6.98E-05
b31_V15,b31,V15,Parietal_Aslant_Tract_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Parietal_Aslant_Tract_R,rfc,0.030650697
b31_V16,b31,V16,Parietal_Aslant_Tract_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Parietal_Aslant_Tract_R,rfc,0.00561558
b31_V17,b31,V17,Parietal_Aslant_Tract_R : AreaOfEndRegion2,AreaOfEndRegion2,Parietal_Aslant_Tract_R,rfc,5.54E-05
b31_V18,b31,V18,Parietal_Aslant_Tract_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Parietal_Aslant_Tract_R,rfc,0.003300663
b31_V19,b31,V19,Parietal_Aslant_Tract_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Parietal_Aslant_Tract_R,rfc,0.003492621
b31_V20,b31,V20,Parietal_Aslant_Tract_R : qa,qa,Parietal_Aslant_Tract_R,rfc,0.002040019
b31_V21,b31,V21,Parietal_Aslant_Tract_R : nqa,nqa,Parietal_Aslant_Tract_R,rfc,0.000317782
b31_V22,b31,V22,Parietal_Aslant_Tract_R : dti_fa,dti_fa,Parietal_Aslant_Tract_R,rfc,0.001116501
b31_V23,b31,V23,Parietal_Aslant_Tract_R : md,md,Parietal_Aslant_Tract_R,rfc,0.006463005
b31_V24,b31,V24,Parietal_Aslant_Tract_R : ad,ad,Parietal_Aslant_Tract_R,rfc,0.051100404
b31_V25,b31,V25,Parietal_Aslant_Tract_R : rd,rd,Parietal_Aslant_Tract_R,rfc,0.015094136
b31_V26,b31,V26,Parietal_Aslant_Tract_R : gfa,gfa,Parietal_Aslant_Tract_R,rfc,0.002951578
b31_V27,b31,V27,Parietal_Aslant_Tract_R : iso,iso,Parietal_Aslant_Tract_R,rfc,0.00054183
b31_V28,b31,V28,Parietal_Aslant_Tract_R : rdi,rdi,Parietal_Aslant_Tract_R,rfc,0.000155557
b31_V29,b31,V29,Parietal_Aslant_Tract_R : nrdi02L,nrdi02L,Parietal_Aslant_Tract_R,rfc,0
b31_V30,b31,V30,Parietal_Aslant_Tract_R : nrdi04L,nrdi04L,Parietal_Aslant_Tract_R,rfc,0.000198397
b31_V31,b31,V31,Parietal_Aslant_Tract_R : nrdi06L,nrdi06L,Parietal_Aslant_Tract_R,rfc,0.000362522
b32_V1,b32,V1,Superior_Longitudinal_Fasciculus1_L : NumberOfTracts,NumberOfTracts,Superior_Longitudinal_Fasciculus1_L,rfc,0.001310494
b32_V2,b32,V2,Superior_Longitudinal_Fasciculus1_L : MeanLength,MeanLength,Superior_Longitudinal_Fasciculus1_L,rfc,0.001324488
b32_V3,b32,V3,Superior_Longitudinal_Fasciculus1_L : Span,Span,Superior_Longitudinal_Fasciculus1_L,rfc,0.001960585
b32_V4,b32,V4,Superior_Longitudinal_Fasciculus1_L : Curl,Curl,Superior_Longitudinal_Fasciculus1_L,rfc,1.40E-05
b32_V5,b32,V5,Superior_Longitudinal_Fasciculus1_L : Elongation,Elongation,Superior_Longitudinal_Fasciculus1_L,rfc,0.008413968
b32_V6,b32,V6,Superior_Longitudinal_Fasciculus1_L : Diameter,Diameter,Superior_Longitudinal_Fasciculus1_L,rfc,0.013114971
b32_V7,b32,V7,Superior_Longitudinal_Fasciculus1_L : Volume,Volume,Superior_Longitudinal_Fasciculus1_L,rfc,0.002897904
b32_V8,b32,V8,Superior_Longitudinal_Fasciculus1_L : TrunkVolume,TrunkVolume,Superior_Longitudinal_Fasciculus1_L,rfc,0.000222087
b32_V9,b32,V9,Superior_Longitudinal_Fasciculus1_L : BranchVolume,BranchVolume,Superior_Longitudinal_Fasciculus1_L,rfc,0.001764274
b32_V10,b32,V10,Superior_Longitudinal_Fasciculus1_L : TotalSurfaceArea,TotalSurfaceArea,Superior_Longitudinal_Fasciculus1_L,rfc,0.001259097
b32_V11,b32,V11,Superior_Longitudinal_Fasciculus1_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Superior_Longitudinal_Fasciculus1_L,rfc,0.000661776
b32_V12,b32,V12,Superior_Longitudinal_Fasciculus1_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Superior_Longitudinal_Fasciculus1_L,rfc,0.004178874
b32_V13,b32,V13,Superior_Longitudinal_Fasciculus1_L : Irregularity,Irregularity,Superior_Longitudinal_Fasciculus1_L,rfc,0.000442163
b32_V14,b32,V14,Superior_Longitudinal_Fasciculus1_L : AreaOfEndRegion1,AreaOfEndRegion1,Superior_Longitudinal_Fasciculus1_L,rfc,0.001831346
b32_V15,b32,V15,Superior_Longitudinal_Fasciculus1_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Superior_Longitudinal_Fasciculus1_L,rfc,0.000891016
b32_V16,b32,V16,Superior_Longitudinal_Fasciculus1_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Superior_Longitudinal_Fasciculus1_L,rfc,0.004158997
b32_V17,b32,V17,Superior_Longitudinal_Fasciculus1_L : AreaOfEndRegion2,AreaOfEndRegion2,Superior_Longitudinal_Fasciculus1_L,rfc,0.002586077
b32_V18,b32,V18,Superior_Longitudinal_Fasciculus1_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Superior_Longitudinal_Fasciculus1_L,rfc,0.001075469
b32_V19,b32,V19,Superior_Longitudinal_Fasciculus1_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Superior_Longitudinal_Fasciculus1_L,rfc,0.001441401
b32_V20,b32,V20,Superior_Longitudinal_Fasciculus1_L : qa,qa,Superior_Longitudinal_Fasciculus1_L,rfc,0.000313803
b32_V21,b32,V21,Superior_Longitudinal_Fasciculus1_L : nqa,nqa,Superior_Longitudinal_Fasciculus1_L,rfc,0.00015129
b32_V22,b32,V22,Superior_Longitudinal_Fasciculus1_L : dti_fa,dti_fa,Superior_Longitudinal_Fasciculus1_L,rfc,0.000736952
b32_V23,b32,V23,Superior_Longitudinal_Fasciculus1_L : md,md,Superior_Longitudinal_Fasciculus1_L,rfc,0
b32_V24,b32,V24,Superior_Longitudinal_Fasciculus1_L : ad,ad,Superior_Longitudinal_Fasciculus1_L,rfc,0.000374364
b32_V25,b32,V25,Superior_Longitudinal_Fasciculus1_L : rd,rd,Superior_Longitudinal_Fasciculus1_L,rfc,0.001498507
b32_V26,b32,V26,Superior_Longitudinal_Fasciculus1_L : gfa,gfa,Superior_Longitudinal_Fasciculus1_L,rfc,0
b32_V27,b32,V27,Superior_Longitudinal_Fasciculus1_L : iso,iso,Superior_Longitudinal_Fasciculus1_L,rfc,0.000392453
b32_V28,b32,V28,Superior_Longitudinal_Fasciculus1_L : rdi,rdi,Superior_Longitudinal_Fasciculus1_L,rfc,0.000281444
b32_V29,b32,V29,Superior_Longitudinal_Fasciculus1_L : nrdi02L,nrdi02L,Superior_Longitudinal_Fasciculus1_L,rfc,5.26E-05
b32_V30,b32,V30,Superior_Longitudinal_Fasciculus1_L : nrdi04L,nrdi04L,Superior_Longitudinal_Fasciculus1_L,rfc,0.00011043
b32_V31,b32,V31,Superior_Longitudinal_Fasciculus1_L : nrdi06L,nrdi06L,Superior_Longitudinal_Fasciculus1_L,rfc,0
b33_V1,b33,V1,Superior_Longitudinal_Fasciculus1_R : NumberOfTracts,NumberOfTracts,Superior_Longitudinal_Fasciculus1_R,rfc,0.00462514
b33_V2,b33,V2,Superior_Longitudinal_Fasciculus1_R : MeanLength,MeanLength,Superior_Longitudinal_Fasciculus1_R,rfc,0.008114278
b33_V3,b33,V3,Superior_Longitudinal_Fasciculus1_R : Span,Span,Superior_Longitudinal_Fasciculus1_R,rfc,0.005642687
