bundle_measure_abr,bundle_abr,measure_abr,bundle_measure,measure,bundle,model,importance
b23_V18,b23,V18,Inferior_Fronto_Occipital_Fasciculus_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Inferior_Fronto_Occipital_Fasciculus_R,mlp,0
b6_V6,b6,V6,Cingulum_Frontal_Parietal_R : Diameter,Diameter,Cingulum_Frontal_Parietal_R,mlp,0
b12_V3,b12,V3,Cingulum_Rarolfactory_R : Span,Span,Cingulum_Rarolfactory_R,mlp,0
b2_V29,b2,V29,Arcuate_Fasciculus_R : nrdi02L,nrdi02L,Arcuate_Fasciculus_R,mlp,0
b16_V27,b16,V27,Corticospinal_Tract_L : iso,iso,Corticospinal_Tract_L,mlp,0
b1_V13,b1,V13,Arcuate_Fasciculus_L : Irregularity,Irregularity,Arcuate_Fasciculus_L,mlp,0
b32_V26,b32,V26,Superior_Longitudinal_Fasciculus1_L : gfa,gfa,Superior_Longitudinal_Fasciculus1_L,mlp,0
b17_V5,b17,V5,Corticospinal_Tract_R : Elongation,Elongation,Corticospinal_Tract_R,mlp,0
b19_V1,b19,V1,Fornix_R : NumberOfTracts,NumberOfTracts,Fornix_R,mlp,0
b23_V24,b23,V24,Inferior_Fronto_Occipital_Fasciculus_R : ad,ad,Inferior_Fronto_Occipital_Fasciculus_R,mlp,0
b6_V14,b6,V14,Cingulum_Frontal_Parietal_R : AreaOfEndRegion1,AreaOfEndRegion1,Cingulum_Frontal_Parietal_R,mlp,0
b16_V4,b16,V4,Corticospinal_Tract_L : Curl,Curl,Corticospinal_Tract_L,mlp,0
b6_V20,b6,V20,Cingulum_Frontal_Parietal_R : qa,qa,Cingulum_Frontal_Parietal_R,mlp,0
b22_V1,b22,V1,Inferior_Fronto_Occipital_Fasciculus_L : NumberOfTracts,NumberOfTracts,Inferior_Fronto_Occipital_Fasciculus_L,mlp,0
b3_V5,b3,V5,Cingulum_Frontal_Parahippocampal_L : Elongation,Elongation,Cingulum_Frontal_Parahippocampal_L,mlp,0
b19_V27,b19,V27,Fornix_R : iso,iso,Fornix_R,mlp,0
b48_V28,b48,V28,Vertical_Occipital_Fasciculus_L : rdi,rdi,Vertical_Occipital_Fasciculus_L,mlp,0
b42_V7,b42,V7,Thalamic_Radiation_Posterior_L : Volume,Volume,Thalamic_Radiation_Posterior_L,mlp,0
b48_V30,b48,V30,Vertical_Occipital_Fasciculus_L : nrdi04L,nrdi04L,Vertical_Occipital_Fasciculus_L,mlp,0
b37_V12,b37,V12,Superior_Longitudinal_Fasciculus3_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Superior_Longitudinal_Fasciculus3_R,mlp,0
b20_V2,b20,V2,Frontal_Aslant_Tract_L : MeanLength,MeanLength,Frontal_Aslant_Tract_L,mlp,9.60872
b45_V12,b45,V12,Thalamic_Radiation_Superior_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Thalamic_Radiation_Superior_R,mlp,0
b38_V14,b38,V14,Thalamic_Radiation_Anterior_L : AreaOfEndRegion1,AreaOfEndRegion1,Thalamic_Radiation_Anterior_L,mlp,11.79252
b31_V3,b31,V3,Parietal_Aslant_Tract_R : Span,Span,Parietal_Aslant_Tract_R,mlp,0
b29_V3,b29,V3,Optic_Radiation_R : Span,Span,Optic_Radiation_R,mlp,0
b33_V8,b33,V8,Superior_Longitudinal_Fasciculus1_R : TrunkVolume,TrunkVolume,Superior_Longitudinal_Fasciculus1_R,mlp,0
b21_V23,b21,V23,Frontal_Aslant_Tract_R : md,md,Frontal_Aslant_Tract_R,mlp,0
b28_V10,b28,V10,Optic_Radiation_L : TotalSurfaceArea,TotalSurfaceArea,Optic_Radiation_L,mlp,0
b19_V24,b19,V24,Fornix_R : ad,ad,Fornix_R,mlp,0
b24_V2,b24,V2,Inferior_Longitudinal_Fasciculus_L : MeanLength,MeanLength,Inferior_Longitudinal_Fasciculus_L,mlp,0
b2_V8,b2,V8,Arcuate_Fasciculus_R : TrunkVolume,TrunkVolume,Arcuate_Fasciculus_R,mlp,0
b17_V7,b17,V7,Corticospinal_Tract_R : Volume,Volume,Corticospinal_Tract_R,mlp,0
b16_V13,b16,V13,Corticospinal_Tract_L : Irregularity,Irregularity,Corticospinal_Tract_L,mlp,21.40124
b45_V15,b45,V15,Thalamic_Radiation_Superior_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Thalamic_Radiation_Superior_R,mlp,0
b7_V1,b7,V1,Cingulum_Parahippocampal_L : NumberOfTracts,NumberOfTracts,Cingulum_Parahippocampal_L,mlp,0
b3_V10,b3,V10,Cingulum_Frontal_Parahippocampal_L : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Frontal_Parahippocampal_L,mlp,0
b17_V27,b17,V27,Corticospinal_Tract_R : iso,iso,Corticospinal_Tract_R,mlp,0
b4_V12,b4,V12,Cingulum_Frontal_Parahippocampal_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Cingulum_Frontal_Parahippocampal_R,mlp,0
b37_V17,b37,V17,Superior_Longitudinal_Fasciculus3_R : AreaOfEndRegion2,AreaOfEndRegion2,Superior_Longitudinal_Fasciculus3_R,mlp,0
b17_V8,b17,V8,Corticospinal_Tract_R : TrunkVolume,TrunkVolume,Corticospinal_Tract_R,mlp,12.44766
b31_V27,b31,V27,Parietal_Aslant_Tract_R : iso,iso,Parietal_Aslant_Tract_R,mlp,0
b6_V13,b6,V13,Cingulum_Frontal_Parietal_R : Irregularity,Irregularity,Cingulum_Frontal_Parietal_R,mlp,0
b6_V21,b6,V21,Cingulum_Frontal_Parietal_R : nqa,nqa,Cingulum_Frontal_Parietal_R,mlp,0
b33_V20,b33,V20,Superior_Longitudinal_Fasciculus1_R : qa,qa,Superior_Longitudinal_Fasciculus1_R,mlp,0
b9_V11,b9,V11,Cingulum_Parahippocampal_Parietal_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Cingulum_Parahippocampal_Parietal_L,mlp,0
b24_V9,b24,V9,Inferior_Longitudinal_Fasciculus_L : BranchVolume,BranchVolume,Inferior_Longitudinal_Fasciculus_L,mlp,0
b34_V19,b34,V19,Superior_Longitudinal_Fasciculus2_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Superior_Longitudinal_Fasciculus2_L,mlp,0
b24_V22,b24,V22,Inferior_Longitudinal_Fasciculus_L : dti_fa,dti_fa,Inferior_Longitudinal_Fasciculus_L,mlp,0
b35_V2,b35,V2,Superior_Longitudinal_Fasciculus2_R : MeanLength,MeanLength,Superior_Longitudinal_Fasciculus2_R,mlp,0
b9_V10,b9,V10,Cingulum_Parahippocampal_Parietal_L : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Parahippocampal_Parietal_L,mlp,0
b36_V10,b36,V10,Superior_Longitudinal_Fasciculus3_L : TotalSurfaceArea,TotalSurfaceArea,Superior_Longitudinal_Fasciculus3_L,mlp,0
b42_V30,b42,V30,Thalamic_Radiation_Posterior_L : nrdi04L,nrdi04L,Thalamic_Radiation_Posterior_L,mlp,0
b16_V22,b16,V22,Corticospinal_Tract_L : dti_fa,dti_fa,Corticospinal_Tract_L,mlp,0
b40_V29,b40,V29,Thalamic_Radiation_Inferior_L : nrdi02L,nrdi02L,Thalamic_Radiation_Inferior_L,mlp,0
b15_V22,b15,V22,Corpus_Callosum_Forceps_Minor : dti_fa,dti_fa,Corpus_Callosum_Forceps_Minor,mlp,0
b40_V11,b40,V11,Thalamic_Radiation_Inferior_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Thalamic_Radiation_Inferior_L,mlp,2.1838
b17_V30,b17,V30,Corticospinal_Tract_R : nrdi04L,nrdi04L,Corticospinal_Tract_R,mlp,0
b32_V5,b32,V5,Superior_Longitudinal_Fasciculus1_L : Elongation,Elongation,Superior_Longitudinal_Fasciculus1_L,mlp,0
b14_V3,b14,V3,Corpus_Callosum_Forceps_Major : Span,Span,Corpus_Callosum_Forceps_Major,mlp,0
b20_V18,b20,V18,Frontal_Aslant_Tract_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Frontal_Aslant_Tract_L,mlp,0
b27_V21,b27,V21,Middle_Longitudinal_Fasciculus_R : nqa,nqa,Middle_Longitudinal_Fasciculus_R,mlp,0
b4_V4,b4,V4,Cingulum_Frontal_Parahippocampal_R : Curl,Curl,Cingulum_Frontal_Parahippocampal_R,mlp,0
b3_V23,b3,V23,Cingulum_Frontal_Parahippocampal_L : md,md,Cingulum_Frontal_Parahippocampal_L,mlp,0
b45_V21,b45,V21,Thalamic_Radiation_Superior_R : nqa,nqa,Thalamic_Radiation_Superior_R,mlp,0
b45_V23,b45,V23,Thalamic_Radiation_Superior_R : md,md,Thalamic_Radiation_Superior_R,mlp,20.09096
b36_V31,b36,V31,Superior_Longitudinal_Fasciculus3_L : nrdi06L,nrdi06L,Superior_Longitudinal_Fasciculus3_L,mlp,0
b14_V18,b14,V18,Corpus_Callosum_Forceps_Major : RadiusOfEndRegion2,RadiusOfEndRegion2,Corpus_Callosum_Forceps_Major,mlp,0
b1_V7,b1,V7,Arcuate_Fasciculus_L : Volume,Volume,Arcuate_Fasciculus_L,mlp,1.0919
b14_V27,b14,V27,Corpus_Callosum_Forceps_Major : iso,iso,Corpus_Callosum_Forceps_Major,mlp,0
b25_V8,b25,V8,Inferior_Longitudinal_Fasciculus_R : TrunkVolume,TrunkVolume,Inferior_Longitudinal_Fasciculus_R,mlp,0
b32_V20,b32,V20,Superior_Longitudinal_Fasciculus1_L : qa,qa,Superior_Longitudinal_Fasciculus1_L,mlp,0
b43_V22,b43,V22,Thalamic_Radiation_Posterior_R : dti_fa,dti_fa,Thalamic_Radiation_Posterior_R,mlp,7.20654
b42_V5,b42,V5,Thalamic_Radiation_Posterior_L : Elongation,Elongation,Thalamic_Radiation_Posterior_L,mlp,0
b34_V30,b34,V30,Superior_Longitudinal_Fasciculus2_L : nrdi04L,nrdi04L,Superior_Longitudinal_Fasciculus2_L,mlp,0
b35_V22,b35,V22,Superior_Longitudinal_Fasciculus2_R : dti_fa,dti_fa,Superior_Longitudinal_Fasciculus2_R,mlp,0
b47_V9,b47,V9,Uncinate_Fasciculus_R : BranchVolume,BranchVolume,Uncinate_Fasciculus_R,mlp,0
b1_V25,b1,V25,Arcuate_Fasciculus_L : rd,rd,Arcuate_Fasciculus_L,mlp,0
b7_V29,b7,V29,Cingulum_Parahippocampal_L : nrdi02L,nrdi02L,Cingulum_Parahippocampal_L,mlp,0
b28_V1,b28,V1,Optic_Radiation_L : NumberOfTracts,NumberOfTracts,Optic_Radiation_L,mlp,0
b42_V31,b42,V31,Thalamic_Radiation_Posterior_L : nrdi06L,nrdi06L,Thalamic_Radiation_Posterior_L,mlp,0
b34_V6,b34,V6,Superior_Longitudinal_Fasciculus2_L : Diameter,Diameter,Superior_Longitudinal_Fasciculus2_L,mlp,0
b21_V5,b21,V5,Frontal_Aslant_Tract_R : Elongation,Elongation,Frontal_Aslant_Tract_R,mlp,0
b17_V26,b17,V26,Corticospinal_Tract_R : gfa,gfa,Corticospinal_Tract_R,mlp,0
b9_V14,b9,V14,Cingulum_Parahippocampal_Parietal_L : AreaOfEndRegion1,AreaOfEndRegion1,Cingulum_Parahippocampal_Parietal_L,mlp,0
b25_V29,b25,V29,Inferior_Longitudinal_Fasciculus_R : nrdi02L,nrdi02L,Inferior_Longitudinal_Fasciculus_R,mlp,0
b10_V26,b10,V26,Cingulum_Parahippocampal_Parietal_R : gfa,gfa,Cingulum_Parahippocampal_Parietal_R,mlp,0
b32_V19,b32,V19,Superior_Longitudinal_Fasciculus1_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Superior_Longitudinal_Fasciculus1_L,mlp,0
b20_V1,b20,V1,Frontal_Aslant_Tract_L : NumberOfTracts,NumberOfTracts,Frontal_Aslant_Tract_L,mlp,0
b47_V17,b47,V17,Uncinate_Fasciculus_R : AreaOfEndRegion2,AreaOfEndRegion2,Uncinate_Fasciculus_R,mlp,17.4704
b12_V30,b12,V30,Cingulum_Rarolfactory_R : nrdi04L,nrdi04L,Cingulum_Rarolfactory_R,mlp,0
b47_V5,b47,V5,Uncinate_Fasciculus_R : Elongation,Elongation,Uncinate_Fasciculus_R,mlp,0
b45_V30,b45,V30,Thalamic_Radiation_Superior_R : nrdi04L,nrdi04L,Thalamic_Radiation_Superior_R,mlp,0
b27_V6,b27,V6,Middle_Longitudinal_Fasciculus_R : Diameter,Diameter,Middle_Longitudinal_Fasciculus_R,mlp,0
b46_V28,b46,V28,Uncinate_Fasciculus_L : rdi,rdi,Uncinate_Fasciculus_L,mlp,0
b3_V21,b3,V21,Cingulum_Frontal_Parahippocampal_L : nqa,nqa,Cingulum_Frontal_Parahippocampal_L,mlp,0
b4_V30,b4,V30,Cingulum_Frontal_Parahippocampal_R : nrdi04L,nrdi04L,Cingulum_Frontal_Parahippocampal_R,mlp,0
b12_V21,b12,V21,Cingulum_Rarolfactory_R : nqa,nqa,Cingulum_Rarolfactory_R,mlp,0
b38_V3,b38,V3,Thalamic_Radiation_Anterior_L : Span,Span,Thalamic_Radiation_Anterior_L,mlp,0
b5_V3,b5,V3,Cingulum_Frontal_Parietal_L : Span,Span,Cingulum_Frontal_Parietal_L,mlp,0
b27_V3,b27,V3,Middle_Longitudinal_Fasciculus_R : Span,Span,Middle_Longitudinal_Fasciculus_R,mlp,0
b38_V4,b38,V4,Thalamic_Radiation_Anterior_L : Curl,Curl,Thalamic_Radiation_Anterior_L,mlp,0
b20_V30,b20,V30,Frontal_Aslant_Tract_L : nrdi04L,nrdi04L,Frontal_Aslant_Tract_L,mlp,0
b39_V23,b39,V23,Thalamic_Radiation_Anterior_R : md,md,Thalamic_Radiation_Anterior_R,mlp,0
b5_V8,b5,V8,Cingulum_Frontal_Parietal_L : TrunkVolume,TrunkVolume,Cingulum_Frontal_Parietal_L,mlp,0
b36_V27,b36,V27,Superior_Longitudinal_Fasciculus3_L : iso,iso,Superior_Longitudinal_Fasciculus3_L,mlp,0
b45_V25,b45,V25,Thalamic_Radiation_Superior_R : rd,rd,Thalamic_Radiation_Superior_R,mlp,18.99906
b35_V23,b35,V23,Superior_Longitudinal_Fasciculus2_R : md,md,Superior_Longitudinal_Fasciculus2_R,mlp,0
b26_V21,b26,V21,Middle_Longitudinal_Fasciculus_L : nqa,nqa,Middle_Longitudinal_Fasciculus_L,mlp,0
b46_V20,b46,V20,Uncinate_Fasciculus_L : qa,qa,Uncinate_Fasciculus_L,mlp,0
b8_V20,b8,V20,Cingulum_Parahippocampal_R : qa,qa,Cingulum_Parahippocampal_R,mlp,0
b4_V10,b4,V10,Cingulum_Frontal_Parahippocampal_R : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Frontal_Parahippocampal_R,mlp,0
b8_V31,b8,V31,Cingulum_Parahippocampal_R : nrdi06L,nrdi06L,Cingulum_Parahippocampal_R,mlp,0
b37_V9,b37,V9,Superior_Longitudinal_Fasciculus3_R : BranchVolume,BranchVolume,Superior_Longitudinal_Fasciculus3_R,mlp,0
b32_V21,b32,V21,Superior_Longitudinal_Fasciculus1_L : nqa,nqa,Superior_Longitudinal_Fasciculus1_L,mlp,0
b9_V31,b9,V31,Cingulum_Parahippocampal_Parietal_L : nrdi06L,nrdi06L,Cingulum_Parahippocampal_Parietal_L,mlp,0
b41_V10,b41,V10,Thalamic_Radiation_Inferior_R : TotalSurfaceArea,TotalSurfaceArea,Thalamic_Radiation_Inferior_R,mlp,0
b11_V15,b11,V15,Cingulum_Rarolfactory_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Cingulum_Rarolfactory_L,mlp,0
b25_V12,b25,V12,Inferior_Longitudinal_Fasciculus_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Inferior_Longitudinal_Fasciculus_R,mlp,0
b2_V2,b2,V2,Arcuate_Fasciculus_R : MeanLength,MeanLength,Arcuate_Fasciculus_R,mlp,0
b47_V27,b47,V27,Uncinate_Fasciculus_R : iso,iso,Uncinate_Fasciculus_R,mlp,0
b37_V31,b37,V31,Superior_Longitudinal_Fasciculus3_R : nrdi06L,nrdi06L,Superior_Longitudinal_Fasciculus3_R,mlp,0
b25_V31,b25,V31,Inferior_Longitudinal_Fasciculus_R : nrdi06L,nrdi06L,Inferior_Longitudinal_Fasciculus_R,mlp,0
b19_V20,b19,V20,Fornix_R : qa,qa,Fornix_R,mlp,0
b23_V28,b23,V28,Inferior_Fronto_Occipital_Fasciculus_R : rdi,rdi,Inferior_Fronto_Occipital_Fasciculus_R,mlp,0
b41_V1,b41,V1,Thalamic_Radiation_Inferior_R : NumberOfTracts,NumberOfTracts,Thalamic_Radiation_Inferior_R,mlp,0
b12_V12,b12,V12,Cingulum_Rarolfactory_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Cingulum_Rarolfactory_R,mlp,0
b24_V21,b24,V21,Inferior_Longitudinal_Fasciculus_L : nqa,nqa,Inferior_Longitudinal_Fasciculus_L,mlp,0
b30_V3,b30,V3,Parietal_Aslant_Tract_L : Span,Span,Parietal_Aslant_Tract_L,mlp,0
b15_V20,b15,V20,Corpus_Callosum_Forceps_Minor : qa,qa,Corpus_Callosum_Forceps_Minor,mlp,0
b16_V5,b16,V5,Corticospinal_Tract_L : Elongation,Elongation,Corticospinal_Tract_L,mlp,0
b27_V19,b27,V19,Middle_Longitudinal_Fasciculus_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Middle_Longitudinal_Fasciculus_R,mlp,0
b24_V23,b24,V23,Inferior_Longitudinal_Fasciculus_L : md,md,Inferior_Longitudinal_Fasciculus_L,mlp,0
b22_V7,b22,V7,Inferior_Fronto_Occipital_Fasciculus_L : Volume,Volume,Inferior_Fronto_Occipital_Fasciculus_L,mlp,0
b11_V18,b11,V18,Cingulum_Rarolfactory_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Cingulum_Rarolfactory_L,mlp,0
b44_V8,b44,V8,Thalamic_Radiation_Superior_L : TrunkVolume,TrunkVolume,Thalamic_Radiation_Superior_L,mlp,0
b41_V29,b41,V29,Thalamic_Radiation_Inferior_R : nrdi02L,nrdi02L,Thalamic_Radiation_Inferior_R,mlp,0
b36_V21,b36,V21,Superior_Longitudinal_Fasciculus3_L : nqa,nqa,Superior_Longitudinal_Fasciculus3_L,mlp,0
b30_V2,b30,V2,Parietal_Aslant_Tract_L : MeanLength,MeanLength,Parietal_Aslant_Tract_L,mlp,18.5623
b7_V28,b7,V28,Cingulum_Parahippocampal_L : rdi,rdi,Cingulum_Parahippocampal_L,mlp,0
b36_V6,b36,V6,Superior_Longitudinal_Fasciculus3_L : Diameter,Diameter,Superior_Longitudinal_Fasciculus3_L,mlp,0
b1_V6,b1,V6,Arcuate_Fasciculus_L : Diameter,Diameter,Arcuate_Fasciculus_L,mlp,0
b4_V8,b4,V8,Cingulum_Frontal_Parahippocampal_R : TrunkVolume,TrunkVolume,Cingulum_Frontal_Parahippocampal_R,mlp,0
b47_V18,b47,V18,Uncinate_Fasciculus_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Uncinate_Fasciculus_R,mlp,8.08006
b48_V31,b48,V31,Vertical_Occipital_Fasciculus_L : nrdi06L,nrdi06L,Vertical_Occipital_Fasciculus_L,mlp,0
b17_V18,b17,V18,Corticospinal_Tract_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Corticospinal_Tract_R,mlp,0
b1_V29,b1,V29,Arcuate_Fasciculus_L : nrdi02L,nrdi02L,Arcuate_Fasciculus_L,mlp,0
b13_V30,b13,V30,Corpus_Callosum_Body : nrdi04L,nrdi04L,Corpus_Callosum_Body,mlp,0
b27_V27,b27,V27,Middle_Longitudinal_Fasciculus_R : iso,iso,Middle_Longitudinal_Fasciculus_R,mlp,0
b8_V3,b8,V3,Cingulum_Parahippocampal_R : Span,Span,Cingulum_Parahippocampal_R,mlp,0
b2_V30,b2,V30,Arcuate_Fasciculus_R : nrdi04L,nrdi04L,Arcuate_Fasciculus_R,mlp,0
b46_V19,b46,V19,Uncinate_Fasciculus_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Uncinate_Fasciculus_L,mlp,0
b6_V10,b6,V10,Cingulum_Frontal_Parietal_R : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Frontal_Parietal_R,mlp,0
b42_V20,b42,V20,Thalamic_Radiation_Posterior_L : qa,qa,Thalamic_Radiation_Posterior_L,mlp,0
b1_V24,b1,V24,Arcuate_Fasciculus_L : ad,ad,Arcuate_Fasciculus_L,mlp,0
b30_V15,b30,V15,Parietal_Aslant_Tract_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Parietal_Aslant_Tract_L,mlp,0
b28_V21,b28,V21,Optic_Radiation_L : nqa,nqa,Optic_Radiation_L,mlp,0
b40_V6,b40,V6,Thalamic_Radiation_Inferior_L : Diameter,Diameter,Thalamic_Radiation_Inferior_L,mlp,0
b26_V27,b26,V27,Middle_Longitudinal_Fasciculus_L : iso,iso,Middle_Longitudinal_Fasciculus_L,mlp,0
b19_V28,b19,V28,Fornix_R : rdi,rdi,Fornix_R,mlp,0
b16_V28,b16,V28,Corticospinal_Tract_L : rdi,rdi,Corticospinal_Tract_L,mlp,0
b30_V29,b30,V29,Parietal_Aslant_Tract_L : nrdi02L,nrdi02L,Parietal_Aslant_Tract_L,mlp,0
b16_V9,b16,V9,Corticospinal_Tract_L : BranchVolume,BranchVolume,Corticospinal_Tract_L,mlp,0
b39_V25,b39,V25,Thalamic_Radiation_Anterior_R : rd,rd,Thalamic_Radiation_Anterior_R,mlp,0
b33_V14,b33,V14,Superior_Longitudinal_Fasciculus1_R : AreaOfEndRegion1,AreaOfEndRegion1,Superior_Longitudinal_Fasciculus1_R,mlp,0
b18_V9,b18,V9,Fornix_L : BranchVolume,BranchVolume,Fornix_L,mlp,0
b41_V21,b41,V21,Thalamic_Radiation_Inferior_R : nqa,nqa,Thalamic_Radiation_Inferior_R,mlp,0
b42_V27,b42,V27,Thalamic_Radiation_Posterior_L : iso,iso,Thalamic_Radiation_Posterior_L,mlp,0
b49_V23,b49,V23,Vertical_Occipital_Fasciculus_R : md,md,Vertical_Occipital_Fasciculus_R,mlp,0
b11_V30,b11,V30,Cingulum_Rarolfactory_L : nrdi04L,nrdi04L,Cingulum_Rarolfactory_L,mlp,0
b10_V30,b10,V30,Cingulum_Parahippocampal_Parietal_R : nrdi04L,nrdi04L,Cingulum_Parahippocampal_Parietal_R,mlp,0
b44_V30,b44,V30,Thalamic_Radiation_Superior_L : nrdi04L,nrdi04L,Thalamic_Radiation_Superior_L,mlp,0
b19_V2,b19,V2,Fornix_R : MeanLength,MeanLength,Fornix_R,mlp,0
b30_V22,b30,V22,Parietal_Aslant_Tract_L : dti_fa,dti_fa,Parietal_Aslant_Tract_L,mlp,0
b14_V14,b14,V14,Corpus_Callosum_Forceps_Major : AreaOfEndRegion1,AreaOfEndRegion1,Corpus_Callosum_Forceps_Major,mlp,0
b10_V16,b10,V16,Cingulum_Parahippocampal_Parietal_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Cingulum_Parahippocampal_Parietal_R,mlp,0
b25_V18,b25,V18,Inferior_Longitudinal_Fasciculus_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Inferior_Longitudinal_Fasciculus_R,mlp,0
b41_V25,b41,V25,Thalamic_Radiation_Inferior_R : rd,rd,Thalamic_Radiation_Inferior_R,mlp,0
b2_V15,b2,V15,Arcuate_Fasciculus_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Arcuate_Fasciculus_R,mlp,0
b40_V8,b40,V8,Thalamic_Radiation_Inferior_L : TrunkVolume,TrunkVolume,Thalamic_Radiation_Inferior_L,mlp,0
b17_V15,b17,V15,Corticospinal_Tract_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Corticospinal_Tract_R,mlp,0
b32_V11,b32,V11,Superior_Longitudinal_Fasciculus1_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Superior_Longitudinal_Fasciculus1_L,mlp,0
b42_V17,b42,V17,Thalamic_Radiation_Posterior_L : AreaOfEndRegion2,AreaOfEndRegion2,Thalamic_Radiation_Posterior_L,mlp,0
b2_V3,b2,V3,Arcuate_Fasciculus_R : Span,Span,Arcuate_Fasciculus_R,mlp,0
b35_V3,b35,V3,Superior_Longitudinal_Fasciculus2_R : Span,Span,Superior_Longitudinal_Fasciculus2_R,mlp,0
b41_V2,b41,V2,Thalamic_Radiation_Inferior_R : MeanLength,MeanLength,Thalamic_Radiation_Inferior_R,mlp,0
b9_V28,b9,V28,Cingulum_Parahippocampal_Parietal_L : rdi,rdi,Cingulum_Parahippocampal_Parietal_L,mlp,0
b14_V4,b14,V4,Corpus_Callosum_Forceps_Major : Curl,Curl,Corpus_Callosum_Forceps_Major,mlp,0
b11_V8,b11,V8,Cingulum_Rarolfactory_L : TrunkVolume,TrunkVolume,Cingulum_Rarolfactory_L,mlp,0
b39_V29,b39,V29,Thalamic_Radiation_Anterior_R : nrdi02L,nrdi02L,Thalamic_Radiation_Anterior_R,mlp,0
b14_V31,b14,V31,Corpus_Callosum_Forceps_Major : nrdi06L,nrdi06L,Corpus_Callosum_Forceps_Major,mlp,0
b14_V1,b14,V1,Corpus_Callosum_Forceps_Major : NumberOfTracts,NumberOfTracts,Corpus_Callosum_Forceps_Major,mlp,0
b27_V28,b27,V28,Middle_Longitudinal_Fasciculus_R : rdi,rdi,Middle_Longitudinal_Fasciculus_R,mlp,0
b37_V13,b37,V13,Superior_Longitudinal_Fasciculus3_R : Irregularity,Irregularity,Superior_Longitudinal_Fasciculus3_R,mlp,0
b21_V12,b21,V12,Frontal_Aslant_Tract_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Frontal_Aslant_Tract_R,mlp,0
b21_V27,b21,V27,Frontal_Aslant_Tract_R : iso,iso,Frontal_Aslant_Tract_R,mlp,0
b15_V31,b15,V31,Corpus_Callosum_Forceps_Minor : nrdi06L,nrdi06L,Corpus_Callosum_Forceps_Minor,mlp,0
b27_V13,b27,V13,Middle_Longitudinal_Fasciculus_R : Irregularity,Irregularity,Middle_Longitudinal_Fasciculus_R,mlp,0
b41_V30,b41,V30,Thalamic_Radiation_Inferior_R : nrdi04L,nrdi04L,Thalamic_Radiation_Inferior_R,mlp,0
b1_V27,b1,V27,Arcuate_Fasciculus_L : iso,iso,Arcuate_Fasciculus_L,mlp,0
b18_V5,b18,V5,Fornix_L : Elongation,Elongation,Fornix_L,mlp,0
b5_V26,b5,V26,Cingulum_Frontal_Parietal_L : gfa,gfa,Cingulum_Frontal_Parietal_L,mlp,0
b17_V11,b17,V11,Corticospinal_Tract_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Corticospinal_Tract_R,mlp,0
b22_V14,b22,V14,Inferior_Fronto_Occipital_Fasciculus_L : AreaOfEndRegion1,AreaOfEndRegion1,Inferior_Fronto_Occipital_Fasciculus_L,mlp,0
b3_V26,b3,V26,Cingulum_Frontal_Parahippocampal_L : gfa,gfa,Cingulum_Frontal_Parahippocampal_L,mlp,0
b26_V10,b26,V10,Middle_Longitudinal_Fasciculus_L : TotalSurfaceArea,TotalSurfaceArea,Middle_Longitudinal_Fasciculus_L,mlp,0
b31_V7,b31,V7,Parietal_Aslant_Tract_R : Volume,Volume,Parietal_Aslant_Tract_R,mlp,0
b20_V14,b20,V14,Frontal_Aslant_Tract_L : AreaOfEndRegion1,AreaOfEndRegion1,Frontal_Aslant_Tract_L,mlp,0
b49_V5,b49,V5,Vertical_Occipital_Fasciculus_R : Elongation,Elongation,Vertical_Occipital_Fasciculus_R,mlp,0
b15_V29,b15,V29,Corpus_Callosum_Forceps_Minor : nrdi02L,nrdi02L,Corpus_Callosum_Forceps_Minor,mlp,0
